CI_Cat,CI_Subcat,WBS,Status,Impact,Urgency,Priority,number_cnt,Category,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,No_of_Related_Incidents,No_of_Related_Changes,Resolution_Time_hrs
subapplication,Web Based Application,WBS000015,Closed,NS,3,4.0,0.964092367,incident,closed,0.0,2013-12-12 09:37:00,2013-10-01 16:21:00,2013-12-12 11:54:00,2013-12-12 11:54:00,2281944444,Other,1.0,1.0,1.0,2.283333333333333
application,Web Based Application,WBS000298,Closed,4,4,4.0,0.054751642,incident,closed,2.0,2013-12-12 09:43:00,2013-10-01 16:21:00,2013-12-12 14:40:00,2013-12-12 14:40:00,4940277778,Other,1.0,1.0,1.0,4.95
application,Server Based Application,WBS000027,Closed,5,5,5.0,0.374191533,request for information,closed,2.0,2013-12-12 09:44:00,2013-10-01 16:21:00,2013-12-12 11:04:00,2013-12-12 11:04:00,1332222222,Other,1.0,1.0,1.0,1.3333333333333333
computer,Laptop,WBS000091,Closed,5,5,5.0,0.694795982,incident,closed,1.0,2013-12-12 09:52:00,2013-10-01 16:21:00,2013-12-12 13:53:00,2013-12-12 13:53:00,4015,Software,1.0,1.0,1.0,4.016666666666667
subapplication,Server Based Application,WBS000095,Closed,5,5,5.0,0.480720678,request for information,closed,0.0,2013-12-12 10:05:00,2013-10-01 16:21:00,2013-12-12 10:21:00,2013-12-12 10:22:00,2675,Data,1.0,1.0,1.0,0.2833333333333333
application,Web Based Application,WBS000168,Closed,5,5,5.0,0.36392504,incident,closed,2.0,2013-12-12 10:07:00,2013-10-01 16:21:00,2013-12-12 13:12:00,2013-12-12 13:12:00,3096666667,Software,1.0,1.0,1.0,3.0833333333333335
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.652090264,incident,closed,0.0,2013-12-12 10:07:00,2013-10-01 16:21:00,2013-12-12 12:24:00,2013-12-12 12:24:00,2288611111,Other,1.0,1.0,1.0,2.283333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.373350585,incident,closed,0.0,2013-12-12 10:09:00,2013-10-01 16:21:00,2013-12-12 11:23:00,2013-12-12 11:23:00,1227777778,Other,1.0,1.0,1.0,1.2333333333333334
application,Desktop Application,WBS000094,Closed,5,5,5.0,0.80722938,incident,closed,0.0,2013-12-12 10:15:00,2013-10-01 16:21:00,2013-12-12 13:39:00,2013-12-12 13:39:00,3393888889,Software,1.0,1.0,1.0,3.4
application,Server Based Application,WBS000002,Closed,4,4,4.0,0.518083003,incident,closed,0.0,2013-12-12 09:06:00,2013-10-01 16:21:00,2013-12-12 16:26:00,2013-12-12 16:26:00,633611111,Software,1.0,1.0,1.0,7.333333333333333
application,Desktop Application,WBS000096,Closed,4,4,4.0,0.443625536,incident,closed,0.0,2013-12-12 09:09:00,2013-10-01 16:21:00,2013-12-12 13:20:00,2013-12-12 13:21:00,4196666667,Software,1.0,1.0,1.0,4.2
computer,Windows Server,WBS000102,Closed,4,4,4.0,0.550101311,incident,closed,0.0,2013-12-12 09:17:00,2013-10-01 16:21:00,2013-12-12 10:51:00,2013-12-12 10:51:00,1575555556,Operator error,1.0,1.0,1.0,1.5666666666666667
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.436980805,incident,closed,0.0,2013-12-12 09:20:00,2013-10-01 16:21:00,2013-12-12 10:02:00,2013-12-12 10:02:00,696111111,No error - works as designed,1.0,1.0,1.0,0.7
computer,Windows Server,WBS000102,Closed,4,4,4.0,0.092478293,incident,closed,0.0,2013-12-12 09:35:00,2013-10-01 16:21:00,2013-12-12 10:29:00,2013-12-12 10:30:00,906666667,Operator error,1.0,1.0,1.0,0.9166666666666666
application,Web Based Application,WBS000318,Closed,4,4,4.0,0.090305179,incident,closed,0.0,2013-12-12 09:37:00,2013-10-01 16:21:00,2013-12-12 10:04:00,2013-12-12 10:04:00,441388889,No error - works as designed,1.0,1.0,1.0,0.45
application,Server Based Application,WBS000013,Closed,3,3,3.0,0.297295169,incident,closed,0.0,2013-12-12 09:43:00,2013-10-01 16:21:00,2013-12-12 10:45:00,2013-12-12 10:45:00,1031666667,User error,1.0,1.0,1.0,1.0333333333333334
software,System Software,WBS000199,Closed,3,3,3.0,0.037981784,incident,closed,0.0,2013-12-12 09:45:00,2013-10-01 16:21:00,2013-12-12 10:26:00,2013-12-12 10:27:00,694166667,User error,1.0,1.0,1.0,0.7
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.433238382,incident,closed,0.0,2013-12-12 10:04:00,2013-10-01 16:21:00,2013-12-12 10:22:00,2013-12-12 10:22:00,310277778,User error,1.0,1.0,1.0,0.3
application,Server Based Application,WBS000072,Closed,5,5,5.0,0.855887954,request for information,closed,0.0,2013-12-12 10:26:00,2014-01-06 16:07:00,2014-01-06 16:10:00,2014-01-06 16:10:00,28333333,Other,1.0,1.0,1.0,605.7333333333333
application,Server Based Application,WBS000264,Closed,5,5,5.0,0.281604999,incident,closed,0.0,2013-12-12 10:36:00,2013-12-12 11:03:00,2013-12-12 11:04:00,2013-12-12 11:04:00,411944444,Other,1.0,1.0,1.0,0.4666666666666667
application,Server Based Application,WBS000083,Closed,5,5,5.0,0.752545264,request for information,closed,3.0,2013-12-12 10:36:00,2013-10-01 16:21:00,2013-12-12 17:10:00,2013-12-12 17:10:00,6555,No error - works as designed,1.0,1.0,1.0,6.566666666666666
application,Web Based Application,WBS000037,Closed,3,3,3.0,0.999963515,incident,closed,0.0,2013-12-12 10:38:00,2013-10-01 16:21:00,2013-10-10 12:53:00,2013-12-12 11:26:00,808333333,Other,1.0,1.0,1.0,0.8
application,Server Based Application,WBS000043,Closed,5,5,5.0,0.72045315,incident,closed,0.0,2013-12-12 10:39:00,2013-10-01 16:21:00,2013-12-12 14:50:00,2013-12-12 14:50:00,4193055556,Other,1.0,1.0,1.0,4.183333333333334
storage,SAN,WBS000128,Closed,5,5,5.0,0.830488258,request for information,closed,1.0,2013-12-12 10:39:00,2013-10-01 16:21:00,2013-12-12 12:04:00,2013-12-12 12:04:00,1406111111,Other,1.0,1.0,1.0,1.4166666666666667
application,Server Based Application,WBS000228,Closed,5,5,5.0,0.964749455,request for information,closed,0.0,2013-12-12 10:45:00,2013-10-01 16:21:00,2013-12-12 11:16:00,2013-12-12 11:16:00,514166667,No error - works as designed,1.0,1.0,1.0,0.5166666666666667
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.531845421,incident,closed,0.0,2013-12-12 10:48:00,2013-10-01 16:21:00,2013-12-12 11:55:00,2013-12-12 11:55:00,111,Other,1.0,1.0,1.0,1.1166666666666667
subapplication,Web Based Application,WBS000162,Closed,NS,3,4.0,0.986501482,incident,closed,0.0,2013-12-12 10:56:00,2013-10-01 16:21:00,2013-12-12 11:59:00,2013-12-12 11:59:00,788888889,User error,1.0,1.0,1.0,1.05
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.151859909,incident,closed,0.0,2013-12-12 10:57:00,2013-10-01 16:21:00,2013-12-12 12:03:00,2013-12-12 12:03:00,1095277778,Other,1.0,1.0,1.0,1.1
application,Desktop Application,WBS000222,Closed,4,4,4.0,0.675517341,incident,closed,0.0,2013-12-12 11:00:00,2013-10-01 16:21:00,2013-12-12 11:01:00,2013-12-12 11:01:00,30555556,Hardware,1.0,1.0,1.0,0.016666666666666666
application,Server Based Application,WBS000263,Closed,4,4,4.0,0.323171175,incident,closed,2.0,2013-12-12 08:16:00,2013-10-01 16:21:00,2013-12-12 14:00:00,2013-12-12 14:00:00,5735555556,Other,1.0,1.0,1.0,5.733333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.606258775,incident,closed,0.0,2013-12-12 08:59:00,2013-10-01 16:21:00,2013-12-12 09:42:00,2013-12-12 09:43:00,7275,Other,1.0,1.0,1.0,0.7333333333333333
application,Server Based Application,WBS000307,Closed,3,3,3.0,0.069363985,incident,closed,0.0,2013-12-12 09:14:00,2013-10-01 16:21:00,2013-12-12 09:19:00,2013-12-12 09:19:00,90277778,Data,1.0,1.0,1.0,0.08333333333333333
application,Exchange,WBS000094,Closed,5,5,5.0,0.077484511,request for information,closed,0.0,2013-12-12 09:25:00,2013-10-01 16:21:00,2013-12-12 10:27:00,2013-12-12 10:27:00,1033055556,Software,1.0,1.0,1.0,1.0333333333333334
application,Server Based Application,WBS000219,Closed,5,5,5.0,0.404166832,request for information,closed,1.0,2013-12-12 09:34:00,2013-10-01 16:21:00,2013-12-12 11:40:00,2013-12-12 11:41:00,27777778,User manual not used,2.0,1.0,1.0,2.1166666666666667
subapplication,Server Based Application,WBS000095,Closed,5,5,5.0,0.437747327,request for information,closed,0.0,2013-12-12 09:34:00,2013-10-01 16:21:00,2013-12-12 10:46:00,2013-12-12 10:46:00,1191388889,Data,1.0,1.0,1.0,1.2
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.189899735,incident,closed,0.0,2013-12-12 09:36:00,2013-10-01 16:21:00,2013-12-12 09:54:00,2013-12-12 09:54:00,295277778,Other,1.0,1.0,1.0,0.3
application,Server Based Application,WBS000090,Closed,4,4,4.0,0.33324944,incident,closed,0.0,2013-12-12 09:43:00,2013-10-01 16:21:00,2013-12-12 11:14:00,2013-12-12 11:14:00,1520277778,Unknown,1.0,1.0,1.0,1.5166666666666666
application,Server Based Application,WBS000027,Closed,3,3,3.0,0.523784236,request for information,closed,1.0,2013-12-12 09:47:00,2013-10-01 16:21:00,2013-12-12 11:10:00,2013-12-12 11:11:00,1391944444,Software,1.0,1.0,1.0,1.4
application,Server Based Application,WBS000027,Closed,5,5,5.0,0.989472952,request for information,closed,2.0,2013-12-12 09:58:00,2013-10-01 16:21:00,2013-12-12 11:04:00,2013-12-12 11:04:00,1105833333,Other,1.0,1.0,1.0,1.1
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.553850579,incident,closed,0.0,2013-12-12 10:09:00,2013-10-01 16:21:00,2013-12-12 11:25:00,2013-12-12 11:25:00,1274166667,Other,1.0,1.0,1.0,1.2666666666666666
application,Server Based Application,WBS000002,Closed,NS,3,4.0,0.64053253,incident,closed,0.0,2013-12-12 10:16:00,2013-10-01 16:21:00,2013-10-10 12:53:00,2013-12-12 16:26:00,1046388889,Unknown,1.0,1.0,1.0,6.166666666666667
subapplication,Web Based Application,WBS000073,Closed,5,5,5.0,0.145417523,incident,closed,0.0,2013-12-12 10:17:00,2013-10-01 16:21:00,2013-12-12 12:05:00,2013-12-12 12:05:00,1796666667,Other,1.0,1.0,1.0,1.8
subapplication,Web Based Application,WBS000015,Closed,5,5,5.0,0.96249804,incident,closed,0.0,2013-12-12 10:24:00,2013-10-01 16:21:00,2013-12-12 21:59:00,2013-12-12 21:59:00,7598055556,Software,1.0,1.0,1.0,11.583333333333334
application,Citrix,WBS000292,Closed,4,3,3.0,0.065698222,incident,closed,0.0,2013-12-12 10:33:00,2013-10-01 16:21:00,2013-12-12 11:13:00,2013-12-12 11:13:00,679722222,Software,1.0,1.0,1.0,0.6666666666666666
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.781662438,incident,closed,0.0,2013-12-12 10:45:00,2013-10-01 16:21:00,2013-12-12 10:58:00,2013-12-12 10:58:00,229166667,Other,1.0,1.0,1.0,0.21666666666666667
subapplication,Server Based Application,WBS000095,Closed,4,4,4.0,0.233086974,incident,closed,0.0,2013-12-12 10:45:00,2013-10-01 16:21:00,2013-12-12 11:15:00,2013-12-12 11:15:00,490277778,Software,1.0,1.0,1.0,0.5
application,Server Based Application,WBS000002,Closed,4,4,4.0,0.53661197,incident,closed,0.0,2013-12-12 10:49:00,2013-10-01 16:21:00,2013-10-10 12:53:00,2013-12-12 16:25:00,246944444,Software,1.0,1.0,1.0,5.6
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.093438998,incident,closed,0.0,2013-12-12 10:58:00,2013-10-01 16:21:00,2013-12-12 11:11:00,2013-12-12 11:11:00,210555556,Software,1.0,1.0,1.0,0.21666666666666667
application,Web Based Application,WBS000318,Closed,4,4,4.0,0.186896564,incident,closed,0.0,2013-12-12 11:00:00,2013-10-01 16:21:00,2013-12-12 12:29:00,2013-12-12 12:29:00,1485833333,Other,1.0,1.0,1.0,1.4833333333333334
application,Server Based Application,WBS000072,Closed,5,5,5.0,0.384746722,request for information,closed,2.0,2013-12-12 11:07:00,2013-10-01 16:21:00,2013-12-12 11:53:00,2013-12-12 11:53:00,772222222,Other,1.0,1.0,1.0,0.7666666666666667
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.76085919,incident,closed,0.0,2013-12-12 11:11:00,2013-10-01 16:21:00,2013-12-12 11:48:00,2013-12-12 11:48:00,620833333,Operator error,1.0,1.0,1.0,0.6166666666666667
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.436991355,incident,closed,0.0,2013-12-12 11:27:00,2013-10-01 16:21:00,2013-12-12 13:05:00,2013-12-12 13:05:00,1636111111,Operator error,1.0,1.0,1.0,1.6333333333333333
application,SAP,WBS000271,Closed,5,5,5.0,0.708326222,request for information,closed,0.0,2013-12-12 11:31:00,2013-10-01 16:21:00,2013-12-12 11:33:00,2013-12-12 11:33:00,20277778,Other,1.0,1.0,1.0,0.03333333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.721963943,incident,closed,0.0,2013-12-12 11:34:00,2013-10-01 16:21:00,2013-12-12 11:40:00,2013-12-12 11:44:00,160555556,Other,1.0,1.0,1.0,0.16666666666666666
application,Desktop Application,WBS000092,Closed,4,4,4.0,0.698191886,incident,closed,1.0,2013-12-12 09:19:00,2013-10-01 16:21:00,2013-12-12 13:28:00,2013-12-12 13:28:00,3285277778,Software,1.0,1.0,1.0,4.15
application,Desktop Application,WBS000110,Closed,4,4,4.0,0.889987689,incident,closed,0.0,2013-12-12 09:26:00,2013-10-01 16:21:00,2013-12-12 10:47:00,2013-12-12 10:47:00,1345833333,User error,1.0,1.0,1.0,1.35
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.763062316,incident,closed,0.0,2013-12-12 09:28:00,2013-10-01 16:21:00,2013-12-12 09:51:00,2013-12-12 09:51:00,388611111,Other,1.0,1.0,1.0,0.38333333333333336
computer,Banking Device,WBS000146,Closed,3,3,3.0,0.429513016,incident,closed,0.0,2013-12-12 09:31:00,2013-10-01 16:21:00,2013-10-10 12:53:00,2013-12-12 12:42:00,3171944444,Other,1.0,1.0,1.0,3.183333333333333
application,Server Based Application,WBS000128,Closed,4,4,4.0,0.885758846,incident,closed,0.0,2013-12-12 09:36:00,2013-10-01 16:21:00,2013-12-12 10:16:00,2013-12-12 10:16:00,6575,Other,1.0,1.0,1.0,0.6666666666666666
application,Standard Application,WBS000027,Closed,5,5,5.0,0.04421805,incident,closed,2.0,2013-12-12 09:38:00,2013-10-01 16:21:00,2013-12-12 11:07:00,2013-12-12 11:07:00,1489444444,No error - works as designed,1.0,1.0,1.0,1.4833333333333334
computer,Laptop,WBS000091,Closed,5,5,5.0,0.168125458,incident,closed,1.0,2013-12-12 09:42:00,2013-10-01 16:21:00,2013-12-12 13:42:00,2013-12-12 13:42:00,3004722222,Software,1.0,1.0,1.0,4.0
application,Desktop Application,WBS000092,Closed,5,5,5.0,0.403266855,incident,closed,1.0,2013-12-12 09:42:00,2013-10-01 16:21:00,2013-12-12 12:09:00,2013-12-12 12:09:00,2448611111,Software,1.0,1.0,1.0,2.45
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.646988268,incident,closed,1.0,2013-12-12 09:57:00,2013-10-01 16:21:00,2013-12-12 13:44:00,2013-12-12 13:45:00,3785,Software,1.0,1.0,1.0,3.8
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.773156054,incident,closed,0.0,2013-12-12 09:58:00,2013-10-01 16:21:00,2013-12-12 11:08:00,2013-12-12 11:08:00,1173333333,Other,1.0,1.0,1.0,1.1666666666666667
application,Citrix,WBS000292,Closed,3,3,3.0,0.630035385,incident,closed,1.0,2013-12-12 10:17:00,2013-10-01 16:21:00,2013-12-12 13:01:00,2013-12-12 13:01:00,2735,Unknown,1.0,1.0,1.0,2.7333333333333334
application,Server Based Application,WBS000263,Closed,5,5,5.0,0.425698025,request for information,closed,0.0,2013-12-12 10:20:00,2013-10-01 16:21:00,2013-12-12 12:29:00,2013-12-12 12:30:00,2152222222,Other,1.0,1.0,1.0,2.1666666666666665
subapplication,Server Based Application,WBS000095,Closed,5,5,5.0,0.643239353,request for information,closed,0.0,2013-12-12 10:28:00,2013-10-01 16:21:00,2013-12-12 11:00:00,2013-12-12 11:00:00,541666667,Data,1.0,1.0,1.0,0.5333333333333333
subapplication,Web Based Application,WBS000073,Closed,5,5,5.0,0.109036992,incident,closed,0.0,2013-12-12 10:37:00,2013-10-01 16:21:00,2013-12-12 12:09:00,2013-12-12 12:09:00,1523611111,Other,1.0,1.0,1.0,1.5333333333333334
computer,Omgeving,WBS000098,Closed,4,4,4.0,0.739916235,incident,closed,0.0,2013-12-12 10:37:00,2013-10-01 16:21:00,2013-12-12 10:47:00,2013-12-12 10:47:00,158611111,Other,1.0,1.0,1.0,0.16666666666666666
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.573954543,incident,closed,0.0,2013-12-12 10:42:00,2013-10-01 16:21:00,2013-12-12 15:19:00,2013-12-12 15:19:00,4606388889,Other,1.0,1.0,1.0,4.616666666666666
application,Server Based Application,WBS000073,Closed,4,4,4.0,0.983984899,incident,closed,0.0,2013-12-12 10:53:00,2013-10-01 16:21:00,2013-12-12 15:00:00,2013-12-12 15:00:00,4119722222,Software,1.0,1.0,1.0,4.116666666666666
application,Desktop Application,WBS000093,Closed,5,5,5.0,0.376842427,incident,closed,1.0,2013-12-12 10:53:00,2013-10-01 16:21:00,2013-12-12 16:12:00,2013-12-12 16:12:00,5318611111,Other,1.0,1.0,1.0,5.316666666666666
application,Server Based Application,WBS000149,Closed,5,5,5.0,0.382182025,request for information,closed,0.0,2013-12-12 10:59:00,2013-10-01 16:21:00,2013-12-12 16:24:00,2013-12-12 16:24:00,1463611111,Data,1.0,1.0,1.0,5.416666666666667
application,Server Based Application,WBS000002,Closed,4,4,4.0,0.334034387,incident,closed,0.0,2013-12-12 11:06:00,2013-10-01 16:21:00,2013-10-10 12:53:00,2013-12-12 11:38:00,535,Software,1.0,1.0,1.0,0.5333333333333333
application,Web Based Application,WBS000073,Closed,5,5,5.0,0.461821233,incident,closed,0.0,2013-12-12 11:08:00,2013-10-01 16:21:00,2013-12-12 17:01:00,2013-12-12 17:02:00,5906388889,Other,1.0,1.0,1.0,5.9
subapplication,Web Based Application,WBS000125,Closed,5,5,5.0,0.327724319,incident,closed,0.0,2013-12-12 11:16:00,2013-10-01 16:21:00,2013-12-12 11:58:00,2013-12-12 11:58:00,704166667,No error - works as designed,1.0,1.0,1.0,0.7
application,Web Based Application,WBS000025,Closed,5,5,5.0,0.237766026,request for information,closed,0.0,2013-12-12 11:18:00,2013-10-01 16:21:00,2013-12-12 11:41:00,2013-12-12 11:42:00,400277778,Other,1.0,1.0,1.0,0.4
subapplication,Web Based Application,WBS000125,Closed,4,4,4.0,0.619139899,incident,closed,0.0,2013-12-12 11:25:00,2013-10-01 16:21:00,2013-12-12 12:08:00,2013-12-12 12:08:00,713333333,No error - works as designed,1.0,1.0,1.0,0.7166666666666667
application,Web Based Application,WBS000073,Closed,4,5,4.0,0.133141152,incident,closed,0.0,2013-12-12 11:30:00,2013-10-01 16:21:00,2013-12-12 14:26:00,2013-12-12 14:26:00,2939444444,Other,1.0,1.0,1.0,2.933333333333333
subapplication,Web Based Application,WBS000015,Closed,4,4,4.0,0.45354739,incident,closed,0.0,2013-12-12 11:33:00,2013-10-01 16:21:00,2013-12-12 22:00:00,2013-12-12 22:00:00,6438611111,Software,1.0,1.0,1.0,10.45
subapplication,Web Based Application,WBS000015,Closed,4,4,4.0,0.306134314,incident,closed,0.0,2013-12-12 10:17:00,2013-10-01 16:21:00,2013-12-12 21:59:00,2013-12-12 21:59:00,7716666667,Software,1.0,1.0,1.0,11.7
computer,Desktop,WBS000091,Closed,4,4,4.0,0.371350283,incident,closed,0.0,2013-12-12 10:39:00,2013-10-01 16:21:00,2013-12-12 15:00:00,2013-12-12 15:00:00,4364444444,Unknown,1.0,1.0,1.0,4.35
application,Server Based Application,WBS000219,Closed,5,5,5.0,0.401269143,request for information,closed,2.0,2013-12-12 11:10:00,2013-10-01 16:21:00,2014-01-06 11:34:00,2014-01-06 11:35:00,6828416667,Other,1.0,1.0,1.0,600.4166666666666
application,Server Based Application,WBS000099,Closed,NS,3,4.0,0.66939733,incident,closed,1.0,2013-12-12 11:35:00,2013-10-01 16:21:00,2013-12-12 11:50:00,2013-12-12 11:50:00,264166667,User error,1.0,1.0,1.0,0.25
subapplication,Web Based Application,WBS000073,Closed,4,4,4.0,0.932819206,incident,closed,0.0,2013-12-12 11:42:00,2013-10-01 16:21:00,2013-12-12 11:51:00,2013-12-12 11:51:00,148055556,Software,1.0,1.0,1.0,0.15
subapplication,Web Based Application,WBS000015,Closed,5,5,5.0,0.267278126,incident,closed,0.0,2013-12-12 12:02:00,2013-10-01 16:21:00,2013-12-12 22:02:00,2013-12-12 22:02:00,5960555556,Software,1.0,1.0,1.0,10.0
application,Server Based Application,WBS000128,Closed,4,4,4.0,0.823008288,incident,closed,0.0,2013-12-12 12:17:00,2013-10-01 16:21:00,2013-12-12 14:14:00,2013-12-12 14:14:00,1954444444,Other,1.0,1.0,1.0,1.95
computer,Banking Device,WBS000146,Closed,3,3,3.0,0.38816765,incident,closed,0.0,2013-12-12 12:32:00,2013-10-01 16:21:00,2013-10-10 12:53:00,2013-12-12 13:42:00,1161388889,Other,1.0,1.0,1.0,1.1666666666666667
application,Server Based Application,WBS000223,Closed,4,4,4.0,0.539360266,incident,closed,0.0,2013-12-12 13:23:00,2013-10-01 16:21:00,2013-12-12 16:38:00,2013-12-12 16:39:00,3264722222,Other,1.0,1.0,1.0,3.2666666666666666
application,Server Based Application,WBS000128,Closed,4,4,4.0,0.709576054,incident,closed,0.0,2013-12-12 13:48:00,2013-10-01 16:21:00,2013-12-12 14:04:00,2013-12-12 14:04:00,272777778,Software,1.0,1.0,1.0,0.26666666666666666
storage,SAN,WBS000128,Closed,5,5,5.0,0.582317113,request for information,closed,0.0,2013-12-12 14:01:00,2013-10-01 16:21:00,2013-12-12 15:51:00,2013-12-12 15:51:00,1838333333,Other,1.0,1.0,1.0,1.8333333333333333
application,Web Based Application,WBS000073,Closed,4,4,4.0,0.044582919,incident,closed,0.0,2013-12-12 14:23:00,2013-10-01 16:21:00,2013-12-12 15:00:00,2013-12-12 15:00:00,617222222,Other,1.0,1.0,1.0,0.6166666666666667
application,Server Based Application,WBS000039,Closed,5,5,5.0,0.337307176,incident,closed,2.0,2013-12-12 14:37:00,2013-10-01 16:21:00,2014-01-09 08:48:00,2014-01-09 08:48:00,41065,Other,1.0,1.0,1.0,666.1833333333333
